id,status_1,created_by,criticality,created_on,ci_number,name_1,updated_by,soft_delete_id,version,icon_name,updated_on,asset_id,color,ci_number_fx_rev,room,model,building,serial_number,manufacturer,operating_system,university_owned_,uanet_id,machine_name,warranty_type,lab_computer,date_warranty_expires,date_shipped,owned_by,building_list,accidental_damage
18618,Deployed,101,Medium,15:21.1,18518,,101,0,,,15:21.1,,NULL,81581,,"iMac Intel Retina 27"" (Oct 2014, May 2015)",,C02P7EXZFY10,Apple,10.10.5,FALSE,sak16,sak16-imac,AppleCare 3yr,FALSE,00:00.0,00:00.0,,,NULL
14593,Deployed,101,Medium,28:15.6,14493,,73785,0,,,42:26.1,,NULL,39441,,LATITUDE E6540,,1YR4L12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
18619,Deployed,101,Medium,15:21.1,18519,,101,0,,,15:21.1,,NULL,91581,,"MacBook Pro 13"" (Retina) (Oct 2013, Jul 2014)",,C02P22D4G3QR,Apple,10.14.3,FALSE,adm_stb49,stb49-mbp,AppleCare 3yr,FALSE,00:00.0,00:00.0,,,NULL
18620,Deployed,101,Medium,15:21.1,18520,,101,0,,,15:21.1,,NULL,2581,,"iMac Intel Retina 27"" (Oct 2014, May 2015)",,D25P80REFY14,Apple,10.14.4,FALSE,sfelicelli,sergio-imac2,AppleCare 3yr,FALSE,00:00.0,00:00.0,,,NULL
13604,Deployed,101,Medium,27:39.4,13504,,73785,0,,,40:25.1,,NULL,40531,,LATITUDE E6440,,2DG9WZ1,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13602,Deployed,101,Medium,27:39.4,13502,,73785,0,,,39:28.7,,NULL,20531,,LATITUDE E6440,,3NB9WZ1,Dell,Microsoft Windows 7 Enterprise,FALSE,,EPEEL-E6640,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13603,Deployed,101,Medium,27:39.4,13503,,73785,0,,,39:56.7,,NULL,30531,,LATITUDE E6440,,9N99WZ1,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13601,Deployed,101,Medium,27:39.4,13501,,73785,0,,,38:54.3,,NULL,10531,,LATITUDE E6440,,DTY8WZ1,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13606,Deployed,101,Medium,27:39.5,13506,,73785,0,,,41:06.7,,NULL,60531,,LATITUDE E6440,,GDG9WZ1,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
18621,Deployed,101,Medium,15:21.1,18521,,101,0,,,15:21.1,,NULL,12581,,"MacBook Pro 13"" (Retina) (Mar 2015)",,C02PF2B4FVH6,Apple,10.12.6,FALSE,senko,senko-mbp-02,AppleCare 3yr,FALSE,00:00.0,00:00.0,,,NULL
13620,Deployed,101,Medium,27:39.5,13520,,73785,0,,,42:06.0,,NULL,2531,,LATITUDE E6440,,3002XZ1,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13622,Deployed,101,Medium,27:39.5,13522,,73785,0,,,43:01.7,,NULL,22531,,LATITUDE E6440,,6CG2XZ1,Dell,Microsoft Windows 7 Enterprise,FALSE,,RCTOONEN-6440-1,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13623,Deployed,101,Medium,27:39.5,13523,,73785,0,,,43:37.4,,NULL,32531,,LATITUDE E6440,,BVF2XZ1,Dell,Microsoft Windows 7 Enterprise,FALSE,,BDAVIS-E6440,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13621,Deployed,101,Medium,27:39.5,13521,,73785,0,,,42:33.0,,NULL,12531,,LATITUDE E6440,,JZZ1XZ1,Dell,Microsoft Windows 10 Enterprise,FALSE,,RCTOONEN-6440-2,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13644,Deployed,101,Medium,27:42.0,13544,,73785,0,,,44:06.4,,NULL,44531,,LATITUDE E6440,,C6LCXZ1,Dell,Microsoft Windows 7 Enterprise,FALSE,,MRODRIG-E6440,Dell,FALSE,00:00.0,00:00.0,,,FALSE
18622,Deployed,101,Medium,15:21.1,18522,,101,0,,,15:21.1,,NULL,22581,,Mac Pro (Dec 2013),,F5KPD0NDF9VN,Apple,10.14,FALSE,becker,becker-mpro,AppleCare 3yr,FALSE,00:00.0,00:00.0,,,NULL
14786,Deployed,101,Medium,28:21.1,14686,,73785,0,,,43:05.9,,NULL,68641,,LATITUDE E6540,,8WQQM32,Dell,Microsoft Windows 7 Enterprise,FALSE,,GRUICH-E6540,Dell,FALSE,00:00.0,00:00.0,,,FALSE
18623,Deployed,101,Medium,15:21.1,18523,,101,0,,,15:21.1,,NULL,32581,,"MacBook Pro 13"" (Retina) (Mar 2015)",,C02PH5DFFVH8,Apple,10.13.6,FALSE,yzhu,yzhu-mbp,AppleCare 3yr,FALSE,00:00.0,00:00.0,,,NULL
18624,Deployed,101,Medium,15:21.1,18524,,101,0,,,15:21.1,,NULL,42581,,"iMac Intel 27"" (Sep 2013)",,D25PH0KFF8J9,Apple,10.12.6,FALSE,,biofluid-ramana,AppleCare 3yr,FALSE,00:00.0,00:00.0,,,NULL
18625,Deployed,101,Medium,15:21.1,18525,,101,0,,,15:21.1,,NULL,52581,,"iMac Intel 27"" (Sep 2013)",,D25PH0KHF8J9,Apple,10.13.6,FALSE,dloth,biofluid-wojtek,AppleCare 3yr,FALSE,00:00.0,00:00.0,,,NULL
14854,Deployed,101,Medium,28:23.8,14754,,73785,0,,,55:58.4,,NULL,45741,,LATITUDE E6540,,3SPXK32,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13724,Deployed,101,Medium,27:42.1,13624,,73785,0,,,44:37.6,,NULL,42631,,LATITUDE E6440,,14HPYZ1,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13725,Deployed,101,Medium,27:42.1,13625,,73785,0,,,45:05.6,,NULL,52631,,LATITUDE E6440,,74HPYZ1,Dell,Microsoft Windows 7 Enterprise,FALSE,,TANYA3-E6440,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13796,Deployed,101,Medium,27:44.6,13696,,73785,0,,,45:36.3,,NULL,69631,,LATITUDE E6440,,DX9RYZ1,Dell,Microsoft Windows 10 Enterprise,FALSE,,STUN-WKDX9RYZ1,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13801,Deployed,101,Medium,27:44.6,13701,,73785,0,,,47:24.3,,NULL,10731,,LATITUDE E6440,,1DRVYZ1,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13800,Deployed,101,Medium,27:44.6,13700,,73785,0,,,46:58.2,,NULL,731,,LATITUDE E6440,,4XQVYZ1,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13798,Deployed,101,Medium,27:44.6,13698,,73785,0,,,46:01.5,,NULL,89631,,LATITUDE E6440,,7JRRYZ1,Dell,Microsoft Windows 10 Enterprise,FALSE,,VALERI3-E6440,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13799,Deployed,101,Medium,27:44.6,13699,,73785,0,,,46:30.1,,NULL,99631,,LATITUDE E6440,,9XWSYZ1,Dell,Microsoft Windows 7 Enterprise,FALSE,,SMM74-E6440,Dell,FALSE,00:00.0,00:00.0,,,FALSE
14900,Deployed,101,Medium,28:23.8,14800,,73785,0,,,56:37.2,,NULL,841,,LATITUDE E6540,,2RM2Q32,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
14901,Deployed,101,Medium,28:23.8,14801,,73785,0,,,57:21.6,,NULL,10841,,LATITUDE E6540,,39M4Q32,Dell,Microsoft Windows 10 Enterprise,FALSE,,LIBARCH1-E6540,Dell,FALSE,00:00.0,00:00.0,,,FALSE
14902,Deployed,101,Medium,28:23.8,14802,,73785,0,,,57:54.9,,NULL,20841,,LATITUDE E6540,,7DYCQ32,Dell,Microsoft Windows 10 Enterprise,FALSE,,LIBARCH2-E6540,Dell,FALSE,00:00.0,00:00.0,,,FALSE
14903,Deployed,101,Medium,28:23.8,14803,,73785,0,,,58:32.8,,NULL,30841,,LATITUDE E6540,,D9M4Q32,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13816,Deployed,101,Medium,27:44.6,13716,,73785,0,,,47:58.0,,NULL,61731,,LATITUDE E6440,,1TNBD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13817,Deployed,101,Medium,27:44.6,13717,,73785,0,,,49:17.5,,NULL,71731,,LATITUDE E6440,,3SNBD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13818,Deployed,101,Medium,27:44.6,13718,,73785,0,,,49:48.5,,NULL,81731,,LATITUDE E6440,,7VNBD12,Dell,Microsoft Windows 10 Enterprise,FALSE,,GREBENC-E6440,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13819,Deployed,101,Medium,27:44.6,13719,,73785,0,,,50:21.3,,NULL,91731,,LATITUDE E6440,,BRNBD12,Dell,Microsoft Windows 10 Enterprise,FALSE,,KLD67,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13820,Deployed,101,Medium,27:44.6,13720,,73785,0,,,50:55.0,,NULL,2731,,LATITUDE E6440,,FQNBD12,Dell,Microsoft Windows 10 Enterprise,FALSE,,BNORTON2-E6440,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13821,Deployed,101,Medium,27:44.6,13721,,73785,0,,,51:21.8,,NULL,12731,,LATITUDE E6440,,H1ZBD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13853,Deployed,101,Medium,27:47.3,13753,,73785,0,,,51:59.5,,NULL,35731,,LATITUDE E6440,,H8PLD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13854,Deployed,101,Medium,27:47.3,13754,,73785,0,,,52:26.8,,NULL,45731,,LATITUDE E6440,,6CSTD12,Dell,Microsoft Windows 10 Enterprise,FALSE,,ERA1-E6440,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13855,Deployed,101,Medium,27:47.3,13755,,73785,0,,,52:56.0,,NULL,55731,,LATITUDE E6440,,1JJVD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13856,Deployed,101,Medium,27:47.3,13756,,73785,0,,,53:28.5,,NULL,65731,,LATITUDE E6440,,6S2XD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
18626,Deployed,101,Medium,15:21.1,18526,,101,0,,,15:21.1,,NULL,62581,,"MacBook Pro 13"" (Retina) (Mar 2015)",,C02PTGSNFVH5,Apple,10.14.4,FALSE,rtimberlake,rtimberlake-mbp,AppleCare 3yr,FALSE,00:00.0,00:00.0,,,NULL
18627,Deployed,101,Medium,15:21.1,18527,,101,0,,,15:21.1,,NULL,72581,,Mac Pro (Dec 2013),,F5KPT0JEF694,Apple,10.12.6,FALSE,bracher,sgs14-imac,AppleCare 3yr,FALSE,00:00.0,00:00.0,,,NULL
13883,Deployed,101,Medium,27:47.3,13783,,73785,0,,,55:26.1,,NULL,38731,,LATITUDE E6440,,126YD12,Dell,Microsoft Windows 10 Enterprise,FALSE,,CBALAPTOP-10,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13884,Deployed,101,Medium,27:47.3,13784,,73785,0,,,56:49.8,,NULL,48731,,LATITUDE E6440,,1F5YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13885,Deployed,101,Medium,27:47.3,13785,,73785,0,,,57:27.7,,NULL,58731,,LATITUDE E6440,,1T5YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13886,Deployed,101,Medium,27:47.3,13786,,73785,0,,,57:59.2,,NULL,68731,,LATITUDE E6440,,2G5YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13887,Deployed,101,Medium,27:47.3,13787,,73785,0,,,58:30.3,,NULL,78731,,LATITUDE E6440,,2Q5YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13888,Deployed,101,Medium,27:47.3,13788,,73785,0,,,14:16.1,,NULL,88731,,LATITUDE E6440,,3J5YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13889,Deployed,101,Medium,27:47.3,13789,,73785,0,,,15:06.2,,NULL,98731,,LATITUDE E6440,,3V5YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13890,Deployed,101,Medium,27:47.3,13790,,73785,0,,,07:03.7,,NULL,9731,,LATITUDE E6440,,4L5YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13891,Deployed,101,Medium,27:47.3,13791,,73785,0,,,07:46.2,,NULL,19731,,LATITUDE E6440,,4N5YD12,Dell,Microsoft Windows 10 Enterprise,FALSE,,CBALAPTOP-06,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13892,Deployed,101,Medium,27:47.3,13792,,73785,0,,,08:32.4,,NULL,29731,,LATITUDE E6440,,4P5YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13893,Deployed,101,Medium,27:47.3,13793,,73785,0,,,09:12.8,,NULL,39731,,LATITUDE E6440,,4PBZD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13894,Deployed,101,Medium,27:47.3,13794,,73785,0,,,09:43.4,,NULL,49731,,LATITUDE E6440,,4VBZD12,Dell,Microsoft Windows 10 Enterprise,FALSE,,CBALAPTOP-04,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13895,Deployed,101,Medium,27:47.3,13795,,73785,0,,,11:45.8,,NULL,59731,,LATITUDE E6440,,4W5YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13896,Deployed,101,Medium,27:47.3,13796,,73785,0,,,12:36.5,,NULL,69731,,LATITUDE E6440,,5QBZD12,Dell,Microsoft Windows 10 Enterprise,FALSE,,CBALAPTOP-05,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13897,Deployed,101,Medium,27:47.3,13797,,73785,0,,,13:22.2,,NULL,79731,,LATITUDE E6440,,618YD12,Dell,Microsoft Windows 10 Enterprise,FALSE,,CBALAPTOP-02,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13898,Deployed,101,Medium,27:47.3,13798,,73785,0,,,13:55.9,,NULL,89731,,LATITUDE E6440,,7N7YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13899,Deployed,101,Medium,27:47.3,13799,,73785,0,,,14:29.0,,NULL,99731,,LATITUDE E6440,,7QBZD12,Dell,Microsoft Windows 10 Enterprise,FALSE,,CBA-PD-6440,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13900,Deployed,101,Medium,27:47.3,13800,,73785,0,,,15:20.2,,NULL,831,,LATITUDE E6440,,7R5YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13901,Deployed,101,Medium,27:47.3,13801,,73785,0,,,26:00.1,,NULL,10831,,LATITUDE E6440,,9J5YD12,Dell,Microsoft Windows 10 Enterprise,FALSE,,CBALAPTOP-09,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13902,Deployed,101,Medium,27:47.3,13802,,73785,0,,,26:30.1,,NULL,20831,,LATITUDE E6440,,9NBZD12,Dell,Microsoft Windows 10 Enterprise,FALSE,,CBALAPTOP-17,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13903,Deployed,101,Medium,27:47.3,13803,,73785,0,,,27:11.2,,NULL,30831,,LATITUDE E6440,,9V5YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13904,Deployed,101,Medium,27:47.3,13804,,73785,0,,,27:48.7,,NULL,40831,,LATITUDE E6440,,9X5YD12,Dell,Microsoft Windows 10 Enterprise,FALSE,,CBALAPTOP-07,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13905,Deployed,101,Medium,27:47.3,13805,,73785,0,,,28:33.2,,NULL,50831,,LATITUDE E6440,,BK5YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13906,Deployed,101,Medium,27:47.3,13806,,73785,0,,,29:03.4,,NULL,60831,,LATITUDE E6440,,BW5YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13907,Deployed,101,Medium,27:47.3,13807,,73785,0,,,29:31.3,,NULL,70831,,LATITUDE E6440,,CR5YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13908,Deployed,101,Medium,27:47.3,13808,,73785,0,,,30:06.2,,NULL,80831,,LATITUDE E6440,,DKCZD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13909,Deployed,101,Medium,27:47.3,13809,,73785,0,,,30:34.7,,NULL,90831,,LATITUDE E6440,,FN5YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13910,Deployed,101,Medium,27:47.3,13810,,73785,0,,,31:08.5,,NULL,1831,,LATITUDE E6440,,FS5YD12,Dell,Microsoft Windows 10 Enterprise,FALSE,,CBALAPTOP-25,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13911,Deployed,101,Medium,27:47.3,13811,,73785,0,,,31:35.4,,NULL,11831,,LATITUDE E6440,,GY5YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13912,Deployed,101,Medium,27:47.3,13812,,73785,0,,,32:11.9,,NULL,21831,,LATITUDE E6440,,JR6YD12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
15029,Deployed,101,Medium,28:29.1,14929,,73785,0,,,08:56.7,,NULL,92941,,LATITUDE E7450,,G80JN32,Dell,Microsoft Windows 10 Enterprise,FALSE,,KAHAACK-E7450-1,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13926,Deployed,101,Medium,27:47.4,13826,,73785,0,,,32:39.2,,NULL,62831,,LATITUDE E6440,,J6K3F12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
18628,Deployed,101,Medium,15:21.1,18528,,101,0,,,15:21.1,,NULL,82581,,"iMac Intel Retina 27"" (Oct 2014, May 2015)",,D25PT0M2FY13,Apple,10.12.6,FALSE,baf64,ules-imac-06,AppleCare 3yr,FALSE,00:00.0,00:00.0,,,NULL
18629,Deployed,101,Medium,15:21.1,18529,,101,0,,,15:21.1,,NULL,92581,,"MacBook Pro 13"" (Retina) (Mar 2015)",,C02PV34HFVH8,Apple,10.10.5,FALSE,rgupta,rgupta-mbp,AppleCare 3yr,FALSE,00:00.0,00:00.0,,,NULL
13932,Deployed,101,Medium,27:49.8,13832,,73785,0,,,33:18.8,,NULL,23831,,LATITUDE E6440,,1DPFF12,Dell,Microsoft Windows 7 Enterprise,FALSE,,BRISTON-E6440,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13933,Deployed,101,Medium,27:49.8,13833,,73785,0,,,33:56.3,,NULL,33831,,LATITUDE E6440,,1GMFF12,Dell,Microsoft Windows 7 Enterprise,FALSE,,DKREEGE-E6440,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13934,Deployed,101,Medium,27:49.8,13834,,73785,0,,,34:27.0,,NULL,43831,,LATITUDE E6440,,1JQFF12,Dell,Microsoft Windows 7 Enterprise,FALSE,,BBUSH-E6440,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13935,Deployed,101,Medium,27:49.8,13835,,73785,0,,,35:03.0,,NULL,53831,,LATITUDE E6440,,4CQFF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
3350,Deployed,41301,Medium,01:48.6,3250,MSP-E6440-B,77501,0,,,08:27.1,,NULL,523,,LATITUDE E6440,,5SNFF12,Dell,Microsoft Windows 8.1 Enterprise,FALSE,,MSP-E6440-B,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13936,Deployed,101,Medium,27:50.0,13836,,73785,0,,,35:39.3,,NULL,63831,,LATITUDE E6440,,7RNFF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13937,Deployed,101,Medium,27:50.0,13837,,73785,0,,,36:08.9,,NULL,73831,,LATITUDE E6440,,87VFF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13938,Deployed,101,Medium,27:50.0,13838,,73785,0,,,38:15.8,,NULL,83831,,LATITUDE E6440,,9SNFF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13939,Deployed,101,Medium,27:50.0,13839,,73785,0,,,40:02.6,,NULL,93831,,LATITUDE E6440,,9SPFF12,Dell,Microsoft Windows 7 Enterprise,FALSE,,VITO1-E6440,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13940,Deployed,101,Medium,27:50.1,13840,,73785,0,,,40:40.3,,NULL,4831,,LATITUDE E6440,,FNPFF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13941,Deployed,101,Medium,27:50.1,13841,,73785,0,,,55:11.0,,NULL,14831,,LATITUDE E6440,,H7PFF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13966,Deployed,101,Medium,27:50.5,13866,,73785,0,,,55:40.5,,NULL,66831,,LATITUDE E6440,,1QQTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13967,Deployed,101,Medium,27:50.5,13867,,73785,0,,,56:19.9,,NULL,76831,,LATITUDE E6440,,2YJTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13968,Deployed,101,Medium,27:50.5,13868,,73785,0,,,57:00.8,,NULL,86831,,LATITUDE E6440,,3PFTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13969,Deployed,101,Medium,27:50.5,13869,,73785,0,,,45:31.0,,NULL,96831,,LATITUDE E6440,,3YMTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13970,Deployed,101,Medium,27:50.6,13870,,73785,0,,,48:49.1,,NULL,7831,,LATITUDE E6440,,6BMTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13971,Deployed,101,Medium,27:50.6,13871,,73785,0,,,49:42.3,,NULL,17831,,LATITUDE E6440,,7JFTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13972,Deployed,101,Medium,27:50.6,13872,,73785,0,,,50:15.6,,NULL,27831,,LATITUDE E6440,,B3KTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13973,Deployed,101,Medium,27:50.6,13873,,73785,0,,,50:52.6,,NULL,37831,,LATITUDE E6440,,C0KTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13974,Deployed,101,Medium,27:50.6,13874,,73785,0,,,51:29.2,,NULL,47831,,LATITUDE E6440,,DGMTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13975,Deployed,101,Medium,27:50.7,13875,,73785,0,,,52:59.0,,NULL,57831,,LATITUDE E6440,,FYDTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13976,Deployed,101,Medium,27:50.7,13876,,73785,0,,,54:29.8,,NULL,67831,,LATITUDE E6440,,GWHTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13977,Deployed,101,Medium,27:50.7,13877,,73785,0,,,55:21.6,,NULL,77831,,LATITUDE E6440,,J9MTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13979,Deployed,101,Medium,27:50.7,13879,,73785,0,,,40:11.1,,NULL,97831,,LATITUDE E6440,,19PTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13994,Deployed,101,Medium,27:51.0,13894,,73785,0,,,58:34.5,,NULL,49831,,LATITUDE E6440,,1LNTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13980,Deployed,101,Medium,27:50.7,13880,,73785,0,,,40:54.8,,NULL,8831,,LATITUDE E6440,,1VWTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13995,Deployed,101,Medium,27:51.0,13895,,73785,0,,,59:14.5,,NULL,59831,,LATITUDE E6440,,22MTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13996,Deployed,101,Medium,27:51.0,13896,,73785,0,,,59:55.9,,NULL,69831,,LATITUDE E6440,,2PNTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13997,Deployed,101,Medium,27:51.0,13897,,73785,0,,,00:30.2,,NULL,79831,,LATITUDE E6440,,3XPTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13998,Deployed,101,Medium,27:51.0,13898,,73785,0,,,01:00.4,,NULL,89831,,LATITUDE E6440,,40MTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13981,Deployed,101,Medium,27:50.7,13881,,73785,0,,,47:46.5,,NULL,18831,,LATITUDE E6440,,44YTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13978,Deployed,101,Medium,27:50.7,13878,,73785,0,,,39:34.4,,NULL,87831,,LATITUDE E6440,,4SPTF12,Dell,Microsoft Windows 10 Enterprise,FALSE,,CPERRY-E6440,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13982,Deployed,101,Medium,27:50.8,13882,,73785,0,,,48:25.1,,NULL,28831,,LATITUDE E6440,,54XTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13983,Deployed,101,Medium,27:50.8,13883,,73785,0,,,49:10.0,,NULL,38831,,LATITUDE E6440,,5GPTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13999,Deployed,101,Medium,27:51.0,13899,,73785,0,,,01:32.9,,NULL,99831,,LATITUDE E6440,,5LNTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
14000,Deployed,101,Medium,27:51.1,13900,,73785,0,,,02:09.0,,NULL,931,,LATITUDE E6440,,5SNTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
14001,Deployed,101,Medium,27:51.1,13901,,73785,0,,,06:27.6,,NULL,10931,,LATITUDE E6440,,69MTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
13984,Deployed,101,Medium,27:50.8,13884,,73785,0,,,36:51.2,,NULL,48831,,LATITUDE E6440,,6WNTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
14002,Deployed,101,Medium,27:51.1,13902,,73785,0,,,07:10.5,,NULL,20931,,LATITUDE E6440,,7FNTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
14003,Deployed,101,Medium,27:51.1,13903,,73785,0,,,08:01.3,,NULL,30931,,LATITUDE E6440,,7QNTF12,Dell, ,FALSE,, ,Dell,FALSE,00:00.0,00:00.0,,,FALSE
